grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,grating.stopped,resp.started,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,159.8282817999998,160.5444023,160.5444023,161.14370689999987,161.14370689999987,0.6152724000003218,163.1589316999998,2.630468800000017,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,163.17529259999992,163.92489499999965,163.92489499999965,164.52422389999992,164.52422389999992,0.61515240000017,166.53928580000002,2.6302168000001984,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,166.5558928999999,167.32202770000004,167.32202770000004,167.9215033999999,167.9215033999999,0.615529400000014,169.93640079999977,2.630414099999598,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,169.95310840000002,170.55269249999992,170.55269249999992,171.1521372999996,171.1521372999996,0.6152154999999766,173.16705039999988,2.630102099999931,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,173.18376639999997,173.7500114999998,173.7500114999998,174.3493999999996,174.3493999999996,0.6155057000000852,176.36459399999967,2.630748499999754,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,176.38105799999994,176.9642786999998,176.9642786999998,177.67987889999995,177.69655809999995,0.7317603999999847,179.69503659999964,2.746915799999897,j,1,increament,0.72,26,oddball,j,120,0.3357522000001154,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,179.7116057999997,180.31107889999976,180.31107889999976,180.91042719999996,180.91042719999996,0.5990934999999808,182.92543179999984,2.614524699999947,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,182.92543179999984,183.49172520000002,183.49172520000002,184.0913561999996,184.0913561999996,0.6154387000001407,186.10628159999987,2.630346500000087,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,186.1227875999998,186.82222279999996,186.82222279999996,187.42164430000003,187.42164430000003,0.6153956999996808,189.43654419999984,2.630287199999657,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,189.45323159999998,190.1694978999999,190.1694978999999,190.76883169999974,190.76883169999974,0.6150383000003785,192.78395009999986,2.6301523000001907,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
