grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,1,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,729.5896225999986,730.1895949000009,730.1895949000009,730.7731766999987,0.5993974999983038,730.7896497999991,732.7730062999999,2.5991269999976794,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,732.7896445999995,733.3065708000013,733.3065708000013,733.8895508000005,0.6156821000004129,733.9061934000001,735.8900760999986,2.616371899999649,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,735.9231941999988,736.573116900001,736.573116900001,737.1729523999984,0.6146707000007154,737.1729523999984,739.1731149999996,2.61483059999955,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,739.1898738,739.7897145000006,739.7897145000006,740.3732230000005,0.5996992000000319,740.3897014999984,742.3736813999985,2.6001605999990716,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,742.3900955000008,742.9566012999985,742.9566012999985,743.5402381000004,0.6000061000013375,743.5568554000001,745.5399729000001,2.599675400000706,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,745.5569210000012,746.1071322999978,746.1071322999978,746.7071616999983,0.6151265000007697,746.7071616999983,748.7073101000005,2.6152640000000247,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,,748.723723699999,749.5070127999988,749.5070127999988,750.0903323000002,0.599076899998181,750.1070071999984,752.0903006999997,2.599069799998688,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,,752.1071365999978,752.8408799000008,752.8408799000008,753.3069621999985,0.48065459999997984,753.3235633999993,755.3078034000009,2.481623600000603,None,0,decreament,0.48,14,oddball,j,80,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,,755.3239688000012,756.0261005999982,756.0261005999982,756.6073192999993,0.5994504999980563,756.6406308999995,758.6073059999999,2.5994579999969574,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,,758.6239727999982,759.3904042000013,759.3904042000013,759.9738745999985,0.5992549000002327,759.9903691999989,761.9738758000003,2.5992750999976124,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,,761.9906729000013,762.5239829000002,762.5239829000002,763.107538899998,0.5998801999994612,763.1244712999996,765.1074510999988,2.599798799998098,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,,765.1241845999994,765.8079620999979,765.8079620999979,766.0408970999979,0.24892890000046464,766.0574981000009,768.0410293000004,2.2493759999997565,j,1,decreament,0.24,12,oddball,j,40,0.4446487999994133,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,,768.0576490000003,768.6244752000002,768.6244752000002,769.2078597999989,0.5996331999995164,769.2242821999989,771.2077704999992,2.5995851999978186,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,,771.2243488000004,771.8746650000012,771.8746650000012,772.474698699998,0.6149476999999024,772.474698699998,774.4742123999986,2.6143258000010974,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,,774.490931899998,775.374482199999,775.374482199999,775.958061299998,0.5997225000028266,775.9746509999986,777.9580550999981,2.5997016000001167,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,,777.9746685000009,778.6244213000009,778.6244213000009,779.2080127999998,0.5996145000026445,779.2246259000003,781.208139299999,2.5997545000027458,j,0,decreament,0.6,11,standard,None,100,0.9620672999990347,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,,781.2246219999997,782.1418317999978,782.1418317999978,782.7416090999996,0.6153751999991073,782.7416090999996,784.7419649999993,2.6157883999985643,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,,784.758409600001,785.3919468000004,785.3919468000004,785.9754427999997,0.5994174000006751,785.9919857000004,787.974986700001,2.598805800000264,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,,787.9915186999988,788.6583397999984,788.6583397999984,789.2587225999978,0.5990339000018139,789.2587225999978,791.2585907000012,2.5991599000008136,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,,791.2585907000012,791.9086775999986,791.9086775999986,792.508914,0.6155203000016627,792.508914,794.5089375999978,2.6154329999990296,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,,794.5252837999997,795.1751795,795.1751795,795.5255307999996,0.3662791999995534,795.5422390000003,797.525321799998,2.3659852999990107,j,1,decreament,0.36,13,oddball,j,60,0.6190844999982801,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,,797.5420237999988,798.2086809999983,798.2086809999983,798.7920247999991,0.5992285000029369,798.808710700001,800.7924618999987,2.5997383000030823,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,,800.8090236000007,801.5091135999992,801.5091135999992,802.0924848000013,0.5992138000001432,802.1091614999987,804.0925066,2.59919059999811,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,,804.1090380000005,804.7425101999997,804.7425101999997,805.3426864999983,0.5990104000011343,805.3426864999983,807.3424805000013,2.598659899998893,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,,807.3424805000013,808.0426849999985,808.0426849999985,808.6427888999988,0.6153788000010536,808.6427888999988,810.6424912999992,2.614972499999567,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,,810.6591132999984,811.2759887000011,811.2759887000011,811.8758734999992,0.6155467000025965,811.8758734999992,813.8760929,2.6158076000028814,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,,813.8927091999994,814.5425034999989,814.5425034999989,815.1260199999979,0.5998158999973384,815.1427330999995,817.1261061999994,2.599904799997603,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,,817.1426909999991,817.6761877999979,817.6761877999979,818.2595004000013,0.5991791000014928,818.2760260999985,820.2598913999991,2.5996981999996933,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,,820.2763804000006,821.076439800001,821.076439800001,821.6762722000003,0.614811199997348,821.6762722000003,823.6765123999994,2.615108899997722,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,831.2313802000008,831.2313802000008,833.2432036000009,833.9767807999979,833.9767807999979,834.5599474999999,0.6157598999998299,834.5767522000006,836.5600426000001,2.615724399998726,None,1,increament,0.6,15,standard,None,100,,823.6930411000012,0.0018654000014066696,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,836.5934399999987,837.1437275000008,837.1437275000008,837.7267740999978,0.6158136999983981,837.7437951999982,839.7267382000009,2.6153024999985064,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,839.7600855000001,840.4102610999998,840.4102610999998,840.9938906000007,0.59984600000098,841.0103223999995,842.9938586999979,2.600068100000499,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,843.0104238000004,843.5772439000011,843.5772439000011,844.1771719000008,0.6154193000002124,844.1771719000008,846.1774561000002,2.6157641999998305,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,846.1940455999993,846.7941159999991,846.7941159999991,847.3774910000011,0.5991131999981008,847.3941765,849.3772728999993,2.5988070999992487,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,849.3940181999988,849.9275005,849.9275005,850.5107970000008,0.5998835000027611,850.5274292999984,852.5110413999992,2.6001641000002564,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,852.5274737999989,853.1775423999989,853.1775423999989,853.7776591999991,0.6150463000012678,853.7776591999991,855.778038800001,2.615452499998355,j,0,increament,0.6,15,standard,None,100,0.7077736999999615,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,,855.7944654000003,856.6113844999982,856.6113844999982,857.2114741999994,0.6147849000008136,857.2114741999994,859.2109423999991,2.6141152000018337,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,,859.2275828000002,859.7443351999991,859.7443351999991,860.3281670999986,0.6002573999976448,860.3444617000005,862.3277905000014,2.5997581999981776,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,,862.3444885999979,863.094551799999,863.094551799999,864.0448374999996,0.9654870000013034,864.0612367000012,866.0444024000008,2.9649567999986175,j,1,increament,0.96,18,oddball,j,160,0.310123699997348,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,,866.0611593000012,866.7614640000011,866.7614640000011,867.3617369000003,0.6156301000009989,867.3617369000003,869.3616883999985,2.6154953000004753,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,,869.3783605999979,869.9615270000013,869.9615270000013,870.5445579999996,0.5994299000012688,870.5612998999986,872.5447513999989,2.599581800001033,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,12,0,12,0,,,,,,,,,,,,,,,,,872.5614068000014,873.3121338000001,873.3121338000001,873.9118988999999,0.6155706000026839,873.9118988999999,875.9116449999983,2.6152144000006956,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,13,0,13,0,,,,,,,,,,,,,,,,,875.9282068000011,876.6120830999989,876.6120830999989,877.2121285999983,0.6152860000001965,877.2121285999983,879.2120396999981,2.6151815000011993,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,14,0,14,0,,,,,,,,,,,,,,,,,879.2284794999996,879.8286337000009,879.8286337000009,880.4118827000002,0.5991926999995485,880.4284567999985,882.4118680999982,2.5991758999989543,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,15,0,15,0,,,,,,,,,,,,,,,,,882.428499399999,883.0954010000005,883.0954010000005,883.6788724999988,0.5991403999978502,883.6954309999983,885.6785580999986,2.598722999999154,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,16,0,16,0,,,,,,,,,,,,,,,,,885.6953190000004,886.3121198999997,886.3121198999997,886.8955455999985,0.5994964999990771,886.9123015999994,888.8953745999988,2.5992230999981984,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,17,0,17,0,,,,,,,,,,,,,,,,,888.9121323999989,889.5121595,889.5121595,890.0955463000009,0.599650100000872,890.1133318000011,892.0954511,2.6162043000003905,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,18,0,18,0,,,,,,,,,,,,,,,,,892.1288540000005,892.9622282,892.9622282,893.5459695000009,0.6000086999993073,893.5624340000013,895.545922299998,2.5999855999980355,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,19,0,19,0,,,,,,,,,,,,,,,,,895.5624856000013,896.2459274999983,896.2459274999983,896.8293618000007,0.599270599999727,896.8460568999999,898.8294282000006,2.5993477999982133,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,20,0,20,0,,,,,,,,,,,,,,,,,898.8460030000006,899.5460646999982,899.5460646999982,900.3792654000008,0.8484145999973407,900.3959339999983,902.3791565999982,2.848420199999964,j,1,increament,0.84,17,oddball,j,140,1.080307600001106,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,21,0,21,0,,,,,,,,,,,,,,,,,902.3959414000001,903.1129266999978,903.1129266999978,903.7128829999983,0.6156133000004047,903.7128829999983,905.7131332000008,2.6158958000014536,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,22,0,22,0,,,,,,,,,,,,,,,,,905.7295590999984,906.3462261000004,906.3462261000004,906.9297932999998,0.5993924000031257,906.9464759999992,908.9299876999994,2.5995761000012862,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,23,0,23,0,,,,,,,,,,,,,,,,,908.9466482999978,909.6464075999993,909.6464075999993,910.2301893999993,0.5995784000006097,910.2467099000005,912.2299144000008,2.5992350000014994,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,24,0,24,0,,,,,,,,,,,,,,,,,912.2463950000001,912.8799697000013,912.8799697000013,913.4799890999984,0.6153539000006276,913.4799890999984,915.4796660000011,2.614924500001507,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,25,0,25,0,,,,,,,,,,,,,,,,,915.4963262000001,916.2133264999993,916.2133264999993,916.9299718999991,0.7325993999984348,916.9466248000008,918.9301762999985,2.732821099998546,j,1,increament,0.72,16,oddball,j,120,0.5733733000015491,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,26,0,26,0,,,,,,,,,,,,,,,,,918.9467471000007,919.6136309999983,919.6136309999983,920.2133524000001,0.6151524000015343,920.2133524000001,922.2131710000012,2.614945600002102,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,27,0,27,0,,,,,,,,,,,,,,,,,922.2298017000012,922.9967941999985,922.9967941999985,923.596833499998,0.6145433999990928,923.596833499998,925.5973164000006,2.615091499999835,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,28,0,28,0,,,,,,,,,,,,,,,,,925.6136209999986,926.1303528999979,926.1303528999979,926.7305888999999,0.6154127000008884,926.7305888999999,928.7302749999999,2.6149799000013445,j,0,increament,0.6,15,standard,None,100,0.7578811999992467,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,7,0,7,0,29,0,29,0,,,,,,,,,,,,,,,,,928.7469757999988,929.530455099999,929.530455099999,930.1138502999984,0.5991465000006428,930.1305830000001,932.1140508000008,2.599380600000586,None,1,increament,0.6,15,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,936.0666149999979,936.0666149999979,947.2976870000002,947.8809524999979,947.8809524999979,948.4643487000012,0.5994573000025412,948.4809106999983,950.4644951999999,2.599626700000954,None,1,decreament,0.6,11,standard,None,100,,932.130492899998,0.0020678000000771135,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,950.4810964999979,951.0982430999993,951.0982430999993,951.6981892999993,0.6155255000012403,951.6981892999993,953.6979458000005,2.6152001000009477,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,953.7144743000008,954.2980340999984,954.2980340999984,954.8814173999981,0.5991415999997116,954.8978660999983,956.881500999998,2.59925579999981,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,956.8980399000011,957.5980312999982,957.5980312999982,958.1813061000012,0.599556199998915,958.1980334999989,960.1816727999994,2.5999890999992203,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,960.1982264999988,960.8984847000011,960.8984847000011,961.4817515999985,0.6156897000000754,961.4985969999998,963.481593399998,2.61519970000154,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,963.5148547000008,964.0650732000013,964.0650732000013,964.6487921999997,0.5994542000007641,964.6653852,966.6488746999985,2.59952820000035,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,966.6652087999992,967.198626899999,967.198626899999,967.7817541999993,0.5993363999987196,967.7984224999982,969.7816550000007,2.599240899999131,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,7,0,7,0,,,,,,,,,,,,,,,,,969.7982642000006,970.432001799998,970.432001799998,971.0153344999981,0.5991869999998016,971.0318395000013,973.0160377999982,2.600020300000324,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,8,0,8,0,,,,,,,,,,,,,,,,,973.0322900999981,973.5654430000013,973.5654430000013,974.1493930999986,0.5998572999997123,974.1658483999981,976.1491360999989,2.599572099999932,j,0,decreament,0.6,11,standard,None,100,1.078557600001659,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,9,0,9,0,,,,,,,,,,,,,,,,,976.1655628999997,976.7824027000006,976.7824027000006,977.3825581000001,0.614874000002601,977.3825581000001,979.382118399999,2.614289600001939,None,1,decreament,0.6,11,standard,None,100,,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
5,,,,,0,0,0,1,8,0,8,0,10,0,10,0,,,,,,,,,,,,,,,,,979.3987963999989,979.9487172999998,979.9487172999998,980.5324052999986,0.5995192999980645,980.5491913999995,982.5326608999985,2.5998617000004742,j,0,decreament,0.6,11,standard,None,100,0.35429069999736384,,,,,,,m,20,233,fr,r,0,raw,2023-04-04_16h00.03.122,oddball,2022.2.5,60.204913443599324,
