participant,scaling,d,grating_freq,direction
234,40,1.6518627699082824,5,decrement
234,60,0.0,5,decrement
234,80,0.0,5,decrement
234,120,1.5800975344561607,5,increment
234,140,3.231960304364445,5,increment
234,160,3.231960304364445,5,increment
234,40,1.653233499114325,10,decrement
234,60,1.653233499114325,10,decrement
234,80,-0.5762905799345175,10,decrement
234,120,1.9504677749572104,10,increment
234,140,1.3728064658166503,10,increment
234,160,-0.27905630409163207,10,increment
234,40,0.0,20,decrement
234,60,0.0,20,decrement
234,80,0.0,20,decrement
234,120,0.0,20,increment
234,140,0.0,20,increment
234,160,0.0,20,increment
235,40,1.0520090851114643,0,decrement
235,60,-1.677400606443022,0,decrement
235,80,0.5521234726058205,0,decrement
235,120,2.0143012772638116,0,increment
235,140,2.0143012772638116,0,increment
235,160,0.3624385073555269,0,increment
235,40,4.382643190668814,5,decrement
235,60,4.382643190668814,5,decrement
235,80,2.730780420760529,5,decrement
235,120,1.8239011677575512,5,increment
235,140,0.7463542461113472,5,increment
235,160,2.4015624768981114,5,increment
235,40,2.8571997322458595,10,decrement
235,60,4.509062502154144,10,decrement
235,80,1.2019915014590956,10,decrement
235,120,2.1531191116199686,10,increment
235,140,2.1531191116199686,10,increment
235,160,2.730780420760529,10,increment
235,40,4.120082685883588,20,decrement
235,60,4.120082685883588,20,decrement
235,80,1.8905586068347435,20,decrement
235,120,-0.5762905799345175,20,increment
235,140,4.382643190668814,20,increment
235,160,2.730780420760529,20,increment
236,40,4.509062502154144,0,decrement
236,60,1.7796528105996556,0,decrement
236,80,1.2019915014590956,0,decrement
236,120,1.653233499114325,0,increment
236,140,2.730780420760529,0,increment
236,160,2.730780420760529,0,increment
236,40,3.3070710006950463,5,decrement
236,60,4.9589337706033305,5,decrement
236,80,2.2295240790488426,5,decrement
236,120,2.2295240790488426,5,increment
236,140,2.2295240790488426,5,increment
236,160,3.3070710006950463,5,increment
236,40,4.382643190668814,10,decrement
236,60,2.730780420760529,10,decrement
236,80,1.075572189973765,10,decrement
236,120,2.1871407300976573,10,increment
236,140,2.1871407300976573,10,increment
236,160,3.839003500005942,10,increment
236,40,4.382643190668814,20,decrement
236,60,4.382643190668814,20,decrement
236,80,1.653233499114325,20,decrement
236,120,1.075572189973765,20,increment
236,140,1.653233499114325,20,increment
236,160,2.1531191116199686,20,increment
237,40,2.8571997322458595,0,decrement
237,60,2.2795384231052993,0,decrement
237,80,-0.4498712684491868,0,decrement
237,120,1.3728064658166503,0,increment
237,140,1.9504677749572104,0,increment
237,160,3.0280146966034143,0,increment
237,40,3.993107717348061,5,decrement
237,60,3.993107717348061,5,decrement
237,80,2.341244947439777,5,decrement
237,120,-1.119930270597389,5,increment
237,140,1.1095938084514534,5,increment
237,160,1.6094794209570973,5,increment
237,40,4.509062502154144,10,decrement
237,60,1.2019915014590956,10,decrement
237,80,2.2795384231052993,10,decrement
237,120,2.450353387462854,10,increment
237,140,4.679877466511699,10,increment
237,160,4.679877466511699,10,increment
237,40,4.2808823090965955,20,decrement
237,60,0.9738113084015464,20,decrement
237,80,-0.6780514615067359,20,decrement
237,120,3.0280146966034143,20,increment
237,140,3.0280146966034143,20,increment
237,160,4.679877466511699,20,increment
238,40,4.9589337706033305,0,decrement
238,60,4.9589337706033305,0,decrement
238,80,2.729409691554486,0,decrement
238,120,0.0,0,increment
238,140,2.2295240790488426,0,increment
238,160,2.729409691554486,0,increment
238,40,4.679877466511699,5,decrement
238,60,4.679877466511699,5,decrement
238,80,-0.27905630409163207,5,decrement
238,120,0.907537885542824,5,increment
238,140,1.9850848071890281,5,increment
238,160,1.9850848071890281,5,increment
238,40,1.8239011677575512,10,decrement
238,60,1.8239011677575512,10,decrement
238,80,2.4015624768981114,10,decrement
238,120,-0.6780514615067359,10,increment
238,140,0.9738113084015464,10,increment
238,160,2.6290195391883104,10,increment
238,40,4.509062502154144,20,decrement
238,60,4.509062502154144,20,decrement
238,80,1.7796528105996556,20,decrement
238,120,-0.27905630409163207,20,increment
238,140,2.450353387462854,20,increment
238,160,3.0280146966034143,20,increment
239,40,4.053425246806396,0,decrement
239,60,2.4015624768981114,0,decrement
239,80,-0.9055085237969351,0,decrement
239,120,-0.4498712684491868,0,increment
239,140,-0.4498712684491868,0,increment
239,160,-0.4498712684491868,0,increment
239,40,3.3070710006950463,5,decrement
239,60,4.9589337706033305,5,decrement
239,80,0.0,5,decrement
239,120,0.0,5,increment
239,140,1.6518627699082824,5,increment
239,160,1.6518627699082824,5,increment
239,40,3.3070710006950463,10,decrement
239,60,2.729409691554486,10,decrement
239,80,1.6518627699082824,10,decrement
239,120,1.3728064658166503,10,increment
239,140,1.9504677749572104,10,increment
239,160,2.450353387462854,10,increment
239,40,4.9589337706033305,20,decrement
239,60,3.3070710006950463,20,decrement
239,80,0.0,20,decrement
239,120,0.0,20,increment
239,140,2.729409691554486,20,increment
239,160,2.2295240790488426,20,increment
240,40,4.2808823090965955,0,decrement
240,60,4.2808823090965955,0,decrement
240,80,1.5514726175421065,0,decrement
240,120,-0.9055085237969351,0,increment
240,140,0.7463542461113472,0,increment
240,160,1.8239011677575512,0,increment
240,40,3.0280146966034143,5,decrement
240,60,2.450353387462854,5,decrement
240,80,1.9504677749572104,5,decrement
240,120,0.8878756073261677,5,increment
240,140,1.9654225289723717,5,increment
240,160,2.5430838381129317,5,increment
240,40,4.679877466511699,10,decrement
240,60,4.679877466511699,10,decrement
240,80,1.3728064658166503,10,decrement
240,120,1.075572189973765,10,increment
240,140,2.730780420760529,10,increment
240,160,4.382643190668814,10,increment
240,40,4.509062502154144,20,decrement
240,60,1.7796528105996556,20,decrement
240,80,-0.4498712684491868,20,decrement
240,120,2.341244947439777,20,increment
240,140,3.993107717348061,20,increment
240,160,3.993107717348061,20,increment
241,40,4.382643190668814,0,decrement
241,60,4.382643190668814,0,decrement
241,80,2.1531191116199686,0,decrement
241,120,1.2019915014590956,0,increment
241,140,2.8571997322458595,0,increment
241,160,2.8571997322458595,0,increment
241,40,4.509062502154144,5,decrement
241,60,2.8571997322458595,5,decrement
241,80,1.7796528105996556,5,decrement
241,120,1.6518627699082824,5,increment
241,140,3.3070710006950463,5,increment
241,160,3.3070710006950463,5,increment
241,40,3.0280146966034143,10,decrement
241,60,4.679877466511699,10,decrement
241,80,-0.27905630409163207,10,decrement
241,120,-0.4498712684491868,10,increment
241,140,2.2795384231052993,10,increment
241,160,4.509062502154144,10,increment
241,40,4.679877466511699,20,decrement
241,60,3.0280146966034143,20,decrement
241,80,1.3728064658166503,20,decrement
241,120,-0.6780514615067359,20,increment
241,140,1.5514726175421065,20,increment
241,160,4.2808823090965955,20,increment
