chan_0_exponent0,chan_0_exponent1,chan_0_alpha0,chan_0_alpha1,chan_0_beta0,chan_1_alpha1,chan_3_alpha0,chan_3_beta0,chan_4_alpha1,chan_11_exponent1,chan_13_exponent0,chan_13_alpha0,chan_13_alpha1,chan_14_exponent1,chan_14_alpha1,chan_16_exponent0,chan_16_alpha0,chan_16_alpha1,chan_17_alpha0,chan_18_exponent1,chan_18_alpha0,chan_18_alpha1,chan_29_alpha0,motion,clock,clock_600,participant,log_motion
0.20254827164896225,0.19900393233943742,-0.24217508775236146,-0.47253784377458263,1.4659833910900772,-0.3398457251092085,-0.13793344520966042,1.8142013921471938,-0.5394301710981849,0.07644490524603857,0.01803705277186828,-0.130624403924907,0.0008317155714145345,0.005170186232856569,-0.2102177011398658,-0.031243953397504343,0.02621861244867036,-0.22613382291151404,-0.23454487567699928,0.05040125384162375,-0.13425229524210278,-0.39540115450272356,-0.16346403489393035,10,19.883333333333333,20.0,207,2.302585092994046
0.18072423644920751,0.15170172755831515,-0.45145254094055376,-0.36817438677155745,0.7600204838419952,-0.27598301606021003,-0.8360138461547737,1.300127202128098,-0.36277995916343214,0.0016083854380533876,-0.03310424833749221,-0.02142155926118981,-0.11973369361999683,0.10575919289549829,-0.20554622355414665,0.01707695964259502,-0.25761536592126827,-0.31973883571243533,-0.12269639746047331,0.15589277382228195,-0.22307355410007743,-0.2888929317042004,-0.2860991953066051,20,19.883333333333333,20.0,207,2.995732273553991
-0.08899352185862386,0.057506872015447304,-0.39765333081048587,-0.45575088413746123,0.8496756284176182,-0.2508124897265267,-0.2514666663264393,1.6808218856049206,-0.3537093367342119,-0.01541670170590484,-0.10197793387206677,-0.28746277120056535,-0.14263360070906048,-0.003595189128309018,-0.14881802973139388,-0.19954740123627904,-0.39822457797096783,-0.11241698216124174,-0.048359009762525974,-0.04696541746835319,-0.6158152811487275,-0.18806218380505432,-0.31792786731531625,0,18.9,19.0,208,0.0
-0.14871501030367218,0.018593629383463872,-0.5278627588803172,-0.48123971995552617,0.5827668503722917,-0.35798723008777306,-0.8902536847024772,0.03809831699297582,-0.3757856445222263,0.06009346575502748,-0.1340531649793874,-0.3971929333050099,-0.16825312516394034,-0.05151522795007385,-0.13363993318281417,-0.1751294466117918,-0.5528546319083709,-0.14934485421300325,-0.2191187493207361,-0.030596304517137164,-0.6321762460561737,-0.25081789998448706,-0.5539875709067026,5,19.883333333333333,20.0,208,1.6094379124341003
-0.22266166630692535,-0.03425671021935702,-0.2714081896972272,-0.3775298462674859,1.4941287386114974,-0.26632418997765717,-0.34077083185827767,1.1959976269794605,-0.5275397999172919,0.05599020254041474,-0.11635177734738085,-0.3821563162981887,-0.28860679330057815,0.08132794504272012,-0.07778573713725573,-0.047898309222528496,-0.30021747206127913,-0.14489062810339756,-0.08307123696832136,0.02366005742540939,-0.5197343604199032,-0.2605871797851401,-0.433568141657556,10,15.916666666666666,16.0,208,2.302585092994046
-0.27597434107491114,-0.11420303598257137,-0.46415050010611636,-0.48536080135702003,1.2280478490088778,-0.29069376500919725,-0.3812896005013525,0.8967841866616103,-0.49997785464624184,-0.15326411405161267,-0.1431960819491106,-0.16967552361643035,-0.24498737875866292,-0.04462981458287574,-0.13968326689562846,-0.19096240635577316,-0.5920299144661286,-0.23085093155368008,-0.05515247778871272,-0.14865387919793122,-0.4519357144993983,-0.23708640876841658,-0.34928720572502353,20,19.883333333333333,20.0,208,2.995732273553991
-0.013437072075105683,0.013664812794368219,-1.1346708653275683,-0.05241122675127226,0.15783853577224555,-0.044729984661388736,-0.2931258144140926,2.325472668135941,-0.13252960882198656,0.16949429731781698,-0.08362773526026819,-0.7748782760267692,-0.31612287582214804,0.18031098440658594,-0.22096849360468998,0.0615241858751287,0.2698883910861318,-0.033308785213552614,0.08763588187434153,0.07716777101561079,0.15994785502844636,-0.20914323734256282,-0.8095351095233656,0,18.9,19.0,209,0.0
0.3720358830403624,0.31613086416788483,-0.6980674730345515,-0.3436533481334929,0.8248466067510671,-0.14379411984243154,-0.2955778146486776,0.1554124119343481,-0.20448042760038682,0.11056422746795153,0.01564650416077513,-0.5982817838111738,-0.19455110384861735,0.2881235261337773,-0.21834490425103584,0.36923242489302965,0.03106811561892308,-0.1473515485083359,-0.03551103392894107,0.0950993921816228,-0.04552707701211044,-0.15726033218725677,-0.9358607221069049,5,19.949999999999996,20.0,209,1.6094379124341003
0.4668629552159534,0.36037180836866817,-0.8455433231739764,-0.26115283690745966,0.8853466728668422,-0.18440716219862402,-0.40189946520137754,0.8656421947075985,-0.22829344340699217,0.22282237902216218,0.11602188102129217,-0.8449884279197614,-0.3233642212850557,0.3670921096803424,-0.3145389005335016,0.3085194023089552,0.055420447773885925,-0.20234716345810214,0.07764528618909847,0.08593981967256067,0.28237552681542966,-0.21910534171593263,-0.48863295357155007,10,19.883333333333333,20.0,209,2.302585092994046
0.427684089740693,0.31493555885881186,-1.5353515362811054,-0.1983555965584494,1.574091543644739,-0.11896207804682597,-0.8223551771077843,1.1442748142444883,-0.15390217386618388,0.1908083813918935,0.03746719059875129,-1.344557373678533,-0.1713734590497318,0.19349767923464328,-0.24683411237358494,0.07086355937102572,0.00277914441963213,-0.1423722354860337,-0.3773967026594605,-0.0969724325027532,-0.031650698147871754,-0.21767383646957286,-0.9154789000180711,20,18.9,19.0,209,2.995732273553991
-0.009505923064263566,0.018776198846638798,-0.9621501037575204,0.026940975214637397,1.5659001596423119,0.10427334621413199,-0.3200046925557041,0.892042029593696,-0.15041580372522606,0.03474515874561992,0.1152833582960527,-0.15024679060554474,-0.026042012345177404,0.0434678387163151,-0.10302800067432039,-0.06604952940881932,0.5127633647038252,-0.06969649243737262,-0.32848116140143474,0.019723353458438935,0.008305118220155434,-0.002969519342614853,-0.19249522636271912,0,19.94333333333333,20.0,210,0.0
0.20527539454582866,0.16041260587250308,0.004742661109766624,-0.024670887205544893,0.8722321590401979,0.005433311425605451,-0.05728372867743373,0.6880362321815898,-0.13298458449902645,0.20085853378411234,0.09724840830799378,0.3924612250945393,0.0438579575285449,0.21213308916507845,-0.1066245297152814,-0.05012852474359749,0.44476570820063754,-0.040405301695441875,-0.8439698904830293,0.05041508386870198,0.5709132554198109,-0.11013227268817033,-0.1377655383544563,5,20.866666666666667,21.0,210,1.6094379124341003
0.07859964813464963,0.06970630416589547,0.1026439150178655,-0.04147368563975377,1.012131310770148,-0.023874363581404164,0.7710165703553804,0.8636730768077756,-0.008440103327390855,0.07366253042629113,0.09921925309651147,-0.051426922690131466,-0.025553541643089095,0.1373419080143241,-0.04714434344123467,-0.06635790249310282,0.27017712582633996,0.057172707708849024,-0.09618467769327264,0.013733954036388333,-0.009500660350585863,-0.10589276389900149,-0.630826398542782,10,19.843333333333334,19.962962962962962,210,2.302585092994046
0.07543525444160129,0.09009554225144409,-0.1722829326198252,-0.08821183518110218,1.1950579659712206,0.07021099516149709,-0.06357308445387855,1.8108055464114388,-0.14997975568481958,0.12699834510446628,0.02982410669313945,0.6733439461150788,0.025127943980547955,0.19885193871933385,-0.018156466650226844,-0.1781238275220393,0.278317511867063,0.03412371148318765,-0.19108934896416088,0.07678217322974366,0.18786598644309185,0.033975479162916836,-0.3161197305302262,20,19.883333333333333,20.0,210,2.995732273553991
0.13898082585991173,0.1406706163199571,-0.3331525936921225,0.08464226880145731,-0.12524920279522,-0.042329130388341706,-2.2012053325184096,0.07022560140069392,-0.1940464145575366,-0.0712624260773816,-0.1971773849503716,0.17121594995906758,-0.05172490869744662,-0.16465101875630325,-0.0635675863095848,-0.16455503094022816,-0.4018612474023598,-0.05917271333395753,0.20639751279288457,0.13142750038758597,-0.4192961043516289,-0.09867523822517156,-0.00025769519562087356,0,13.883333333333333,14.0,211,0.0
0.2779233754832973,0.20245537386231358,-0.5466835962032702,-0.22925849936510753,0.9863748018213541,-0.22320124742496006,0.6497589381123583,0.23633325306513767,-0.07340874926243726,-0.010134711868410796,-0.19197619380706454,-0.024957154868580758,-0.07192218694557648,-0.06599129887066192,0.05479669694016861,-0.1276287409599622,0.16561012411316864,0.02172173041620432,0.09559271491226327,0.1303925197340278,-0.13235562284786723,-0.12213784664437824,-0.5557177963771718,5,11.95,12.0,211,1.6094379124341003
0.25266892051798595,0.20597837462655638,0.6552088736317461,-0.4413723901545641,-0.3898685296620524,0.025978434203708132,0.2507805989120264,0.471312643187816,0.1430718885988172,-0.06420383847189194,-0.21029672144447095,-0.21512247880668264,0.07502858883419684,-0.09721284470834098,0.16451872238402024,-0.04503386567242154,0.14388660731091668,0.11992540178525114,0.20946097696643357,0.08361031753094655,-0.00893109655687499,-0.07157702804434674,0.4504445776056946,10,19.883333333333333,20.0,211,2.302585092994046
0.07906791816937561,0.08683357612556727,0.18185872095234373,-0.2622451204087427,0.7618604803283754,-0.036490741003191655,-0.3333945937928535,0.028055463864172844,0.2594400256186468,0.05403738320427556,-0.19944829068511677,-0.27745019837185464,0.04333374488795146,0.0046513849016036595,0.06284442708174619,0.01690230412568845,0.011732806465900542,-0.10693014379223029,0.14717973684765384,0.10330063881200742,0.2412720393619748,-0.08980262568617195,0.4804890105850092,20,13.933333333333334,14.0,211,2.995732273553991
-0.3255331663941335,-0.12109389228032308,-0.5194622049077419,-0.2382088014740914,0.45544908298002207,-0.15812243615455135,-0.5776662860963627,0.713497665014446,-0.35545637653504236,-0.020658573413297347,-0.10586665635107567,0.09756072394299246,-0.1526951417348133,0.11837519428524114,-0.39816946426478467,-0.07984203298976626,-0.09123891687008452,-0.1172068483278547,0.40908445116260206,0.009367837031556645,0.07651578185575457,-0.44757271046606656,0.5002967958917195,0,19.950000000000003,20.0,212,0.0
-0.20491267489875356,-0.0741662739319345,-0.4157723951607338,-0.08181205454846342,0.7167355983566404,-0.26492307349695626,-0.2505282930071575,1.5325595891239165,-0.02860426636483065,0.032468539560488535,0.09991326184554152,0.07615702384591132,-0.030138692254807718,0.2987607995031266,-0.4949036074699447,0.11618343666259472,-0.315824343798409,-0.4419285150465697,0.35933092112395404,-0.08356642550617768,0.053275123811332946,0.02452186816558254,-0.015121134043472559,5,19.883333333333333,20.0,212,1.6094379124341003
-0.10579931983158654,0.03913086445902472,-0.43395844901597386,-0.14433369714041638,2.0626276821796727,-0.08470223891713441,0.13014264393115088,0.19965168880207723,-0.12679871955890043,-0.061571013916776864,-0.06279757497505681,-0.18674703747514587,-0.25459087755814686,0.18973185098984516,-0.45190847113676325,-0.04127684060946587,-0.2602448495957843,-0.3657816069756518,0.2342056183097288,-0.04388554126688918,0.43337309953698,-0.19384548092579054,-0.2352329153854535,10,20.916666666666664,21.0,212,2.302585092994046
-0.22653799955838536,-0.06288266778751117,-0.37990338235703625,-0.18801327126942974,0.4611706358018355,-0.3014326902004517,0.10419974997811961,0.9730466752963864,-0.13705742016992925,-0.10696213917525971,-0.18512814432486305,-0.03278830570044736,-0.2532242894681285,0.0899140454064835,-0.2393595035474053,-0.006819596228671137,-0.21137359286260365,-0.24243552233324986,0.38118554439347807,-0.001473758360955575,-0.003710436548928119,-0.34459616500521234,-0.18762157182731548,20,19.883333333333333,20.0,212,2.995732273553991
0.03548424804815733,0.08306402684588533,-0.2010558014119554,-0.0805408933523387,0.6858901400371743,-0.005089114235058079,-0.17800097123355693,0.6963584028627319,0.05301384231465741,0.017623426086752242,-0.06411401589960336,0.09624922322734163,-0.0013283045217241593,-0.009818856024390284,-0.07369587642033501,-0.028302402449681765,0.5265228119270619,-0.09563915457494367,0.36584332181400697,-0.09361689784195863,0.414510259267228,0.042725156893676425,0.34107525448166265,0,21.9,22.0,213,0.0
-0.05170605563693588,-0.002753661299531472,-0.3861333419159744,-0.04457267676365819,1.3677410751831052,0.06762977506717759,-0.7406882174578068,1.4230308836046321,0.010913351133769456,-0.046331780961534307,-0.09182753065078811,0.2650922481297993,-0.009810002672853936,0.03991433425352167,0.16607943220601054,0.02486188930600114,-0.29461327343435495,0.0751028508991585,-0.185229464772216,0.04525287415723374,0.25841081659966814,-0.05556781849637636,-0.13585976924160706,5,18.916666666666664,19.0,213,1.6094379124341003
0.02398213750398525,0.06408678556645449,-0.07760049514315749,-0.08949392283541138,1.5350673617803796,-0.03261228429644445,-0.5923504866430692,0.3467965068225256,0.11432193629854898,0.04936580878103253,-0.04595423511115304,-0.03735430922620959,-0.09758078899731457,0.028058532598988117,-0.21290376637694677,-0.0997357738279177,-0.17211142529718007,-0.03600122567993222,0.13913002007890127,-0.10590858916462653,-0.0658180533430928,0.06254151952038804,-0.19592005588610012,10,19.883333333333333,20.0,213,2.302585092994046
-0.081479369392346,-0.011012647707109455,-0.31816589756435404,-0.02998560677406481,1.3311316517026899,0.032927760156009796,-0.5015408899558604,0.7595805952351755,0.03931325110992401,0.15915986970345083,-0.03604810740579235,-0.03458604517496314,-0.11022366765438368,0.008659552875013339,-0.044374094228203265,-0.13571514063786905,0.20243392380777958,-0.0597426636311983,-0.23063607518236268,0.0833736950863149,-0.09603429515174129,-0.024170310218409295,0.18399133565681228,20,20.866666666666667,21.0,213,2.995732273553991
-0.050095185542026854,0.028190359023154702,-0.2802310250756851,-0.1924470971488479,0.9852650206939092,-0.04663385132190904,-0.31597769468559334,0.4274403419118565,-0.15510390782176528,0.07677640467401493,0.08233133761263696,-0.10128815035440379,-0.07392024706025042,0.13504695153210933,0.03506205621939631,0.04131941399563984,-0.16469779528279624,0.034831996536134634,-0.021269624363667482,0.23296608010965206,-0.23576331491222988,-0.4354480111365546,-0.30346782857153937,0,20.866666666666667,21.0,214,0.0
0.15532830935227163,0.18685916472910366,-0.3012728927193044,-0.18666333445824593,0.7060247997972526,-0.05062893739192559,-0.6229743531293916,-0.6274763156763925,0.001955836365250783,-0.023215373124575066,-0.1224978697579592,-0.12879392425292488,0.06478621824623268,0.02589822107445125,0.16997940108619172,-0.1661765943583171,-0.36988868662631685,0.15866956700392978,-0.2777909837902284,0.3465313695773127,-0.2678698690148843,-0.3260878447385625,-0.5640361585740221,5,19.883333333333333,20.0,214,1.6094379124341003
0.1202970387233315,0.13576933960010573,-0.4042462282488184,-0.11409854432530284,0.6211825919856723,-0.10564393271670793,-0.46563302454052663,0.3462593979653661,-0.0771334027914642,0.024981138752496464,-0.06001685832477841,0.006651667978074728,-0.04301817536512266,0.006318615858943057,0.11934610076955313,-0.0044002151615614585,-0.024742643628473563,0.15163829007720883,-0.0970073283906417,0.21458447631067756,-0.14466438034558562,-0.28516968804792925,-0.332676245296954,10,19.883333333333333,20.0,214,2.302585092994046
