grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,rest_text.started,rest_text.stopped,resp.rt,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,1,1,0,7,0,7,0,23,0,23,0,,,,,,,,,,,,,,,,,2150.44135749992,None,2151.325189499883,2151.9253560998477,2151.908793499926,2153.9094654999208,None,1,0.6124541899189353,2.6130710900761187,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,7,0,7,0,24,0,24,0,,,,,,,,,,,,,,,,,2153.925978699932,None,2154.6097636998165,2155.2100559999235,2155.193787999917,2157.193939899793,None,1,0.6137195900082588,2.6137984900269657,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,7,0,7,0,25,0,25,0,,,,,,,,,,,,,,,,,2157.21061379998,None,2157.794131899951,2158.3942326998804,2158.3779142999556,2160.378394600004,None,1,0.6132925897836685,2.613759989850223,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,7,0,7,0,26,0,26,0,,,,,,,,,,,,,,,,,2160.395438999869,None,2160.9459317999426,2161.428911899915,2161.4122633999214,2163.413082299987,None,0,0.4903804901987314,2.491195890121162,decreament,0.48,4,oddball,j,80,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,7,0,7,0,27,0,27,0,,,,,,,,,,,,,,,,,2163.42969969986,None,2163.979918899946,2164.5802540997975,2164.5634301998653,2166.5644291997887,None,1,0.6130814899224788,2.614143789978698,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,7,0,7,0,28,0,28,0,,,,,,,,,,,,,,,,,2166.5809980998747,None,2167.2483363999054,2167.848127099918,2167.8316441997886,2169.832263899967,None,1,0.6106794900260866,2.6112477900460362,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,7,0,7,0,29,0,29,0,,,,,,,,,,,,,,,,,2169.848806099966,None,2170.415512899868,2171.015731399879,2170.999406899791,2172.9998524999246,None,1,0.6125755899120122,2.613004189915955,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,2175.1585440998897,None,2176.3847319998313,None,2177.101804399863,2177.7015713998117,2177.6848874997813,2179.6861738997977,None,1,0.6121190898120403,2.613499089842662,increament,0.6,5,standard,None,100,2173.0169026998337,None,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,2179.7025755997747,None,2180.4695623998996,2181.0693919998594,2181.052917699795,2183.0539269999135,None,1,0.6125560901127756,2.61362189007923,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,2183.0710846998263,None,2183.887313999934,2184.4878441998735,2184.4710904997773,2186.471943899989,None,1,0.6132250900845975,2.614141690079123,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,2186.48924549995,None,2187.1219459997956,2187.7221484999172,2187.7055437997915,2189.7065246999264,None,1,0.6127422901336104,2.613737490028143,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,2189.7229508999735,None,2190.3397703999653,2190.9399371999316,2190.923463499872,2192.924186399905,None,1,0.6121163899078965,2.612903789849952,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,2192.941047200002,None,2193.574398999801,2194.1746605997905,2194.1578461998142,2196.1587595997844,None,1,0.6118600899353623,2.6127772899344563,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,2196.1753900998738,None,2196.8258800997864,2197.425979099935,2197.4096287998836,2199.410070499871,None,1,0.6089703899342567,2.609355689957738,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,7,0,7,0,,,,,,,,,,,,,,,,,2199.4265579998028,None,2200.1771150999703,2201.0273410999216,2200.9938367998693,2202.9945170998108,j,1,0.844537990167737,2.8452328899875283,increament,0.84,7,oddball,j,140,,,1.0149286000523716,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,8,0,8,0,,,,,,,,,,,,,,,,,2203.011333799921,None,2203.6447291998193,2204.2452031997964,2204.2286064999644,2206.228974299971,None,1,0.6132805901579559,2.6136425901204348,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,9,0,9,0,,,,,,,,,,,,,,,,,2206.246056399774,None,2206.879415599862,2207.4795893998817,2207.4631987998728,2209.4638150997926,None,1,0.6139412899501622,2.6145221900660545,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,10,0,10,0,,,,,,,,,,,,,,,,,2209.4804842998274,None,2210.0475551998243,2210.6473051998764,2210.630793899996,2212.631522499956,None,1,0.6104657899122685,2.611214489908889,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,11,0,11,0,,,,,,,,,,,,,,,,,2212.64849159983,None,2213.248416399816,2213.8491316998843,2213.8323030998,2215.832682499895,None,1,0.6134904902428389,2.6138159902766347,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,12,0,12,0,,,,,,,,,,,,,,,,,2215.8494909999426,None,2216.6164291999303,2217.217131199781,2217.200281499885,2219.2009938999545,None,1,0.613972790306434,2.6146934903226793,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,13,0,13,0,,,,,,,,,,,,,,,,,2219.2176429999527,None,2220.0177046000026,2220.6178574999794,2220.601463299943,2222.601908199955,None,1,0.6115916899871081,2.6120715900324285,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,14,0,14,0,,,,,,,,,,,,,,,,,2222.6187489998993,None,2223.2689549999777,2224.002356799785,2223.9694649998564,2225.9699905999005,None,0,0.7287683899048716,2.7293429898563772,increament,0.72,6,oddball,j,120,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,15,0,15,0,,,,,,,,,,,,,,,,,2225.986779099796,None,2226.553664899897,2227.1536451999564,2227.1370351999067,2229.13767729979,None,1,0.6129756898153573,2.6135909899603575,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,16,0,16,0,,,,,,,,,,,,,,,,,2229.1545417997986,None,2229.7714148999657,2230.3712172999512,2230.3545758998953,2232.3557121998165,None,1,0.6121920901350677,2.6134150901343673,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,17,0,17,0,,,,,,,,,,,,,,,,,2232.372597999871,None,2233.0225405998062,2233.622788899811,2233.6064973999746,2235.6069101998582,None,1,0.6121502898167819,2.6125529897399247,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,18,0,18,0,,,,,,,,,,,,,,,,,2235.6236479999498,None,2236.1574478999246,2236.7574316998944,2236.740921899909,2238.7413063999265,None,1,0.6128183898981661,2.6131862900219858,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,19,0,19,0,,,,,,,,,,,,,,,,,2238.758204499958,None,2239.408367899945,2240.008487199899,2239.99199699983,2241.992478400003,None,1,0.6130987899377942,2.6135292898397893,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,20,0,20,0,,,,,,,,,,,,,,,,,2242.0093602999114,None,2242.67660659994,2243.276567499852,2243.2599195998628,2245.260645599803,None,1,0.6109759900718927,2.6116730901412666,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,21,0,21,0,,,,,,,,,,,,,,,,,2245.277269799961,None,2245.9107535998337,2246.5109202999156,2246.4944563999306,2248.495015699882,None,1,0.6125965898390859,2.6131158899515867,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,22,0,22,0,,,,,,,,,,,,,,,,,2248.51161279995,None,2249.0454098999035,2249.6457018998917,2249.6292087999173,2251.629950399976,None,1,0.6120048898737878,2.612804190022871,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,23,0,23,0,,,,,,,,,,,,,,,,,2251.647213899996,None,2252.346659799805,2252.94728949992,2252.9305535999592,2254.930840799818,None,1,0.6098334898706526,2.6100851900409907,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,24,0,24,0,,,,,,,,,,,,,,,,,2254.9478136999533,None,2255.564662899822,2256.1648713999894,2256.1479826997966,2258.148911099881,None,1,0.6107629900798202,2.6117126899771392,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,25,0,25,0,,,,,,,,,,,,,,,,,2258.165578499902,None,2258.815886999946,2259.416112799896,2259.3994734999724,2261.4005096999463,None,1,0.6111473902128637,2.6122166900895536,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,26,0,26,0,,,,,,,,,,,,,,,,,2261.418453599792,None,2262.050296699861,2262.650805299869,2262.634062799858,2264.634414299857,None,1,0.6096746900584549,2.6099954899400473,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,27,0,27,0,,,,,,,,,,,,,,,,,2264.651268999791,None,2265.3348325998522,2265.935087099904,2265.9187019998208,2267.9194487999193,None,1,0.6105300900526345,2.611330790212378,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,28,0,28,0,,,,,,,,,,,,,,,,,2267.9357634999324,None,2268.75302669988,2269.7200816997793,2269.686716099968,2271.687822399894,j,1,0.960432690102607,2.961554389912635,increament,0.96,8,oddball,j,160,,,0.7859615001361817,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,8,0,8,0,29,0,29,0,,,,,,,,,,,,,,,,,2271.704400199931,None,2272.521435599774,2273.1212696998846,2273.104761699913,2275.1051248000003,None,1,0.6095391900744289,2.609884989913553,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,2279.9662856999785,None,2283.3250076998957,None,2284.008507799823,2284.609083799878,2284.5924111998174,2286.5932360999286,None,1,0.6134549900889397,2.614238790003583,decreament,0.6,1,standard,None,100,2275.122106099967,None,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,2286.6096387999132,None,2287.193167799851,2287.7933191999327,2287.777192699956,2289.7775844999123,None,1,0.6126085899304599,2.6129768898244947,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,2289.7940830998123,None,2290.594703099923,2291.194739899831,2291.1783750997856,2293.1788659999147,None,1,0.6128088899422437,2.613252690061927,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,2293.195623099804,None,2293.9790277997963,2294.5796815999784,2294.562909099972,2296.5635069999844,None,1,0.6129390900023282,2.6135584900621325,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,2296.5807712997776,None,2297.163555899868,2297.764426599955,2297.747371699894,2299.7480458999053,None,1,0.6129666902124882,2.6135625902097672,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,2299.7648345998023,None,2300.4816549997777,2301.08184099989,2301.065133499913,2303.0656231998,None,1,0.6108417899813503,2.6112872899975628,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,2303.0826746998355,None,2303.6660312998574,2304.266040599905,2304.249606899917,2306.2502366998233,None,1,0.6124641899950802,2.612935689976439,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,7,0,7,0,,,,,,,,,,,,,,,,,2306.267039399827,None,2307.034269299824,2307.634555199882,2307.617573699914,2309.618188299937,None,1,0.6128201901447028,2.6134415899869055,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,8,0,8,0,,,,,,,,,,,,,,,,,2309.6351175999735,None,2310.3185351998545,2310.9190786997788,2310.902722199913,2312.9030853000004,None,1,0.6132982901763171,2.6136056899558753,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,9,0,9,0,,,,,,,,,,,,,,,,,2312.919711299939,None,2313.5868574997876,2314.1868409998715,2314.1701956999023,2316.1711976998486,None,1,0.6094063897617161,2.6104781897738576,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,10,0,10,0,,,,,,,,,,,,,,,,,2316.1886615999974,None,2316.7544709998183,2317.2378434999846,2317.221489199903,2319.2221073999535,None,0,0.49467548984102905,2.495325689902529,decreament,0.48,4,oddball,j,80,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,11,0,11,0,,,,,,,,,,,,,,,,,2319.238903199788,None,2319.8891633998137,2320.4888702000026,2320.472381899832,2322.4736317999195,None,1,0.6103988899849355,2.611781989922747,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,12,0,12,0,,,,,,,,,,,,,,,,,2322.4901103999,None,2323.0067412999924,2323.607043299824,2323.590519799851,2325.5911395999137,None,1,0.6108438901137561,2.6114209899678826,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,13,0,13,0,,,,,,,,,,,,,,,,,2325.607746799942,None,2326.2914109998383,2326.891244399827,2326.8747413998935,2328.8754836998414,None,1,0.612045090412721,2.612827490316704,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,14,0,14,0,,,,,,,,,,,,,,,,,2328.8922082998324,None,2329.7927670998033,2330.0426473999396,2330.009382399963,2332.0101991998963,j,1,0.24389848997816443,2.244727890007198,decreament,0.24,2,oddball,j,40,,,0.9663954002317041,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,15,0,15,0,,,,,,,,,,,,,,,,,2332.0268838999327,None,2332.577197499806,2333.177470299881,2333.1607901998796,2335.1615867998917,None,1,0.6122791899833828,2.613108290126547,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,16,0,16,0,,,,,,,,,,,,,,,,,2335.1787277997937,None,2335.8448260999285,2336.4450885998085,2336.4284602999687,2338.4293097998016,None,1,0.6139488900080323,2.614844789961353,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,17,0,17,0,,,,,,,,,,,,,,,,,2338.445966299856,None,2339.1966236999724,2339.79640979995,2339.7798390998505,2341.7803195999004,None,1,0.6094616902992129,2.6098855901509523,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,18,0,18,0,,,,,,,,,,,,,,,,,2341.797370699933,None,2342.447947899811,2343.04776039999,2343.0309890999924,2345.0321451998316,None,1,0.6104495900217444,2.611642889911309,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,19,0,19,0,,,,,,,,,,,,,,,,,2345.048255899921,None,2345.6157696999144,2345.981965399813,2345.949016199913,2347.949830399826,None,0,0.3617631900124252,2.362618190003559,decreament,0.36,3,oddball,j,60,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,20,0,20,0,,,,,,,,,,,,,,,,,2347.9663605999667,None,2348.582951999968,2349.1832204998937,2349.1669481999706,2351.1676175999455,None,1,0.6133502903394401,2.614007890224457,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,21,0,21,0,,,,,,,,,,,,,,,,,2351.1840166999027,None,2351.834390199976,2352.434731599875,2352.4177496999037,2354.418718099827,None,1,0.6134334900416434,2.614440090255812,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,22,0,22,0,,,,,,,,,,,,,,,,,2354.4356188999955,None,2355.0354329999536,2355.6360042998567,2355.6191025997978,2357.619824899826,None,1,0.6127344898413867,2.6134157897904515,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,23,0,23,0,,,,,,,,,,,,,,,,,2357.6363984998316,None,2358.203655099962,2358.803483699914,2358.7868962998036,2360.7879259998444,None,1,0.6095468900166452,2.6106122902128845,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,24,0,24,0,,,,,,,,,,,,,,,,,2360.8044071998447,None,2361.555017699953,2362.1550458997954,2362.1381599998567,2364.138887199806,None,1,0.6127765902783722,2.6134588902350515,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,25,0,25,0,,,,,,,,,,,,,,,,,2364.155706499936,None,2364.989516499918,2365.5894810999744,2365.5732874998357,2367.5735667999834,None,1,0.6132774900179356,2.613451089942828,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,26,0,26,0,,,,,,,,,,,,,,,,,2367.590622999938,None,2368.240477999905,2368.8410318999086,2368.824035299942,2370.824924199842,None,1,0.607651790138334,2.6085886899381876,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,27,0,27,0,,,,,,,,,,,,,,,,,2370.8417352999095,None,2371.5250661999453,2372.125330499839,2372.1087412999477,2374.1097418998834,None,1,0.612913389923051,2.6139693898148835,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,28,0,28,0,,,,,,,,,,,,,,,,,2374.1268931999803,None,2374.793346399907,2375.393322299933,2375.3764831000008,2377.3777322999667,None,1,0.6111083901487291,2.612409889930859,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,9,0,9,0,29,0,29,0,,,,,,,,,,,,,,,,,2377.394998899894,None,2377.9612338999286,2378.561120599974,2378.5447755998466,2380.545416599838,None,1,0.6127163898199797,2.6134290900081396,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
20,,,,,0,2,2,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2566.4734974999446,None,2570.5673423998524,None,2571.2176230999175,2571.8179950998165,2571.8009743997827,2573.8019578999374,None,1,0.6113022901117802,2.6123018900398165,increament,0.6,45,standard,None,100,2560.580342799891,None,,2380.5743618998677,None,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
20,,,,,0,2,2,3,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,2573.819754099939,None,2574.5691729998216,2575.168842999963,2575.152061799774,2577.1529735999648,None,1,0.6093098898418248,2.6102557899430394,increament,0.6,45,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
20,,,,,0,2,2,3,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,2577.1700164999347,None,2577.72044869978,2578.3201821998227,2578.3033338999376,2580.304181399988,None,1,0.6114125899039209,2.612297389889136,increament,0.6,45,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
20,,,,,0,2,2,3,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,2580.3210153998807,None,2580.970950699877,2581.5715110998135,2581.5550547998864,2583.5554811998736,None,1,0.6137312902137637,2.614244290161878,increament,0.6,45,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
