grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,1,1,0,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,1516.316577300022,1516.9328137999983,1516.9328137999983,1517.3990815000143,0.48207089997595176,1517.4157622000203,1519.4138561,2.496828799979994,None,0,decreament,0.48,4,oddball,j,80,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,1519.4304541000165,1520.2466045000183,1520.2466045000183,1520.8462451000232,0.6153306000051089,1520.8462451000232,1522.861284100014,2.6303799000161234,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,1522.8777483000013,1523.510613600025,1523.510613600025,1524.1099895000225,0.6147601999982726,1524.1099895000225,1526.1253632000007,2.6301513999933377,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,1526.1416341000004,1526.6745349999983,1526.6745349999983,1527.2739485000202,0.6152189999993425,1527.2739485000202,1529.289083200012,2.630379400012316,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,1547.1500970000052,1547.1500970000052,1550.1884201000212,1550.9384918000142,1550.9384918000142,1551.537373500003,0.6148883000132628,1551.537373500003,1553.535947700002,2.6298192999965977,None,1,increament,0.6,5,standard,None,100,,1529.3058513000142,0.001581299991812557,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,1553.569099800021,1554.1852139999974,1554.1852139999974,1554.7851575000095,0.6153249999915715,1554.7851575000095,1556.7999642000068,2.630117799999425,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,1556.8164995000116,1557.4658204000152,1557.4658204000152,1558.0651358000177,0.6148191000102088,1558.0651358000177,1560.0804767000081,2.614034600002924,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,1560.0804767000081,1560.8466283000016,1560.8466283000016,1561.446044900018,0.6155332000053022,1561.446044900018,1563.4607128000061,2.6302204999956302,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,1563.4776647000108,1564.027347299998,1564.027347299998,1564.6265679000062,0.6150215999805368,1564.6265679000062,1566.6417677999998,2.6302471999952104,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,1566.6581576000026,1567.4079977000074,1567.4079977000074,1568.007292299997,0.6154024999996182,1568.007292299997,1570.0222913000034,2.6303891999996267,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
