grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,174.04881010000008,174.04881010000008,175.86339670000007,176.53042890000006,176.53042890000006,177.13016430000016,0.6149760000002971,177.13016430000016,179.12967909999998,2.6144216000002416,None,1,decreament,0.6,21,standard,None,100,,165.86308129999998,0.0019020999998247134,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,179.14637760000005,179.72964120000006,179.72964120000006,180.3130959,0.5998058000000128,180.32985730000019,182.31313630000022,2.5998444000001655,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,182.32984100000021,182.9303301,182.9303301,183.5139035000002,0.5998036999999385,183.5304917000003,185.51370780000025,2.5994682999998986,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,185.53036410000004,186.11402700000008,186.11402700000008,186.71393519999992,0.6155612000002293,186.71393519999992,188.71368010000015,2.6151671000002352,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,188.73025030000008,189.3473641999999,189.3473641999999,189.9473138000003,0.6153685000003861,189.9473138000003,191.94773310000028,2.615805100000216,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,191.96411810000018,192.56416350000018,192.56416350000018,193.16439730000002,0.61558500000001,193.16439730000002,195.16442570000027,2.615611500000341,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,195.1809702999999,195.83079690000022,195.83079690000022,196.4141625000002,0.5991700999998102,196.43074939999997,198.41412760000003,2.599112999999761,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,198.43080480000026,199.0309041999999,199.0309041999999,199.6140316000001,0.599272600000404,199.63080790000004,201.6148000000003,2.6001310000001467,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,201.63093530000015,202.2812684999999,202.2812684999999,202.88098690000015,0.6141459999998915,202.88098690000015,204.8814468999999,2.6147102999998424,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,204.89785960000017,205.54791670000031,205.54791670000031,206.1476533,0.6145086000001356,206.1476533,208.1479747000003,2.614885200000117,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
